Date,Time (UTC),User,Utterance
2022-07-16,16:13:37,Meatl0va,WTFF WAR CRIMINAL ISNT WHOLESOME
2022-07-16,16:13:38,seatliens,America loves Obama
2022-07-16,16:13:38,miisato_,this art is so cute  peepoHappy
2022-07-16,16:13:38,cokepepsi101,mayve]
2022-07-16,16:13:39,kyeparagon,slavery is pretty wholesome
2022-07-16,16:13:40,kerchoo1223,widepeepoHappy holesum
2022-07-16,16:13:40,cyberp1ss,war crimes = wholesome  widepeepoHappy
2022-07-16,16:13:41,cokepepsi101,maybe
2022-07-16,16:13:41,Coffebara,LUL ?
2022-07-16,16:13:42,Gant3nG_,widepeepoHappy GENOCIDE RUN
2022-07-16,16:13:43,TheBanMagnet69,nah can't be
2022-07-16,16:13:43,daddelbaddel,do u have a vtuber name? daphW daphThonk
2022-07-16,16:13:44,TiLLInfinity,WTFF no ?
2022-07-16,16:13:44,MechLord,daphSit
2022-07-16,16:13:47,narvi2g,what a art
2022-07-16,16:13:47,mussumburzum,widepeepoHappy just like obama
2022-07-16,16:13:48,rangerberry,being a vtuber LULW
2022-07-16,16:13:50,nomuuuu_,"we have a war criminal rabbit, you're fine"
2022-07-16,16:13:50,jhkyeong,wholesome war crimes?
2022-07-16,16:13:50,milkovto,widepeepoHappy
2022-07-16,16:13:52,al2m_stratman,daphWeird
2022-07-16,16:13:53,ie_vent,daphCheer daphCheer daphCheer
2022-07-16,16:13:53,kibzus,I just joined did I hear the words war crimes?
2022-07-16,16:13:53,Miistma,widepeepoHappy warcrimes
2022-07-16,16:13:54,Miraeiz,Jammies
2022-07-16,16:13:54,Stikz115,daphart
2022-07-16,16:13:55,Snnrlx,depends what war crime it was?
2022-07-16,16:13:55,Twankiez1992,Daph Duck
2022-07-16,16:13:56,xXx_bellend_xXx,😔 sometimes war crimes are misunderstood
2022-07-16,16:13:57,tuskrr,daphArt
2022-07-16,16:13:57,when_ai_die,daf
2022-07-16,16:13:58,Puresalty98,I was here FeelsStrongMan
2022-07-16,16:13:58,inechi,daphart
2022-07-16,16:13:58,nomuuuu_,POOTERS
2022-07-16,16:13:58,mrkeepr,daphart
2022-07-16,16:13:58,vintagekimchi,be john obama
2022-07-16,16:13:58,john_username,i'm sure there are agencies that like that
2022-07-16,16:13:59,Liam_Paul_Scholes,Jebaited STREAM #2
2022-07-16,16:13:59,sufferererik,ITS BACK
2022-07-16,16:13:59,hansanze,DFART
2022-07-16,16:13:59,yoboi36,daphu-chan AYAYA
2022-07-16,16:14:00,Meatl0va,WTFF chemical weapon = wholesome
2022-07-16,16:14:00,GrandVoidDaoist,Daph duck
2022-07-16,16:14:00,YakiCL,#daFart
2022-07-16,16:14:01,mussumburzum,#daphart peepoArt
2022-07-16,16:14:01,jhkyeong,dafart
2022-07-16,16:14:01,monadchi,POOTERS
2022-07-16,16:14:01,gimme_wantan,daphfart
2022-07-16,16:14:01,Natsukun,daf dafart
2022-07-16,16:14:01,Wonho_Simp,Then you change shirt and they will never know
2022-07-16,16:14:02,miisato_,daphCustomerService dfart
2022-07-16,16:14:02,LoupinStormborn,POOTERS
2022-07-16,16:14:02,Coffebara,POOTERS daphart
2022-07-16,16:14:02,thormet,daphy duck
2022-07-16,16:14:02,bluemoon491,DankG POOTERS
2022-07-16,16:14:02,BoneWheelSkeleton,*ALLEGEDLY* a war criminal NODDERS
2022-07-16,16:14:02,02wookk,da phart
2022-07-16,16:14:03,01lovecity,dafart
2022-07-16,16:14:03,sotaffu,omg it’s so cute
2022-07-16,16:14:03,joeyb85,#giveaway
2022-07-16,16:14:03,Yrkesgrupp,no i did not commit the war crime it was my vtubeer persona
2022-07-16,16:14:04,noemii,da fart POOTERS
2022-07-16,16:14:05,TheBanMagnet69,daphFart daphLol
2022-07-16,16:14:05,hotaro_orek,hello daph the furry vtuber daphHey
2022-07-16,16:14:06,hansanze,d-fart
2022-07-16,16:14:06,Miraeiz,#daphart
2022-07-16,16:14:06,a_m_i_m_i_r,widepeepoHappy #daphArt
2022-07-16,16:14:07,DistilledHoney,da fart NODDERS
2022-07-16,16:14:07,aran_k7,da phart
2022-07-16,16:14:07,Xblacknightangelx,POOTERS
2022-07-16,16:14:08,plselpme,dafart POOTERS
2022-07-16,16:14:08,Nyans,POOTERS
2022-07-16,16:14:08,Shockcola,#daphart POOTERS
2022-07-16,16:14:09,MechLord,#dafart
2022-07-16,16:14:09,rangerberry,ratJAM
2022-07-16,16:14:09,seatliens,is there a lewd hashtag
2022-07-16,16:14:10,sephruh,daphTYPERS
2022-07-16,16:14:10,leevilbirdy,okay
2022-07-16,16:14:11,sidCD,#daPhart
2022-07-16,16:14:11,05hs,#dafart
2022-07-16,16:14:11,monadchi,daphart POOTERS
2022-07-16,16:14:11,fooby2,dafart POOTERS
2022-07-16,16:14:12,lorasas,daphatr
2022-07-16,16:14:12,d1nkdonk,POOTERS daphart
2022-07-16,16:14:12,FallenHalcyon,Daphne Duck has a nice ring to it
2022-07-16,16:14:13,gimme_wantan,POOTERS
2022-07-16,16:14:13,lillyc_,daphart daphCheer
2022-07-16,16:14:14,cyberp1ss,war crime arc
2022-07-16,16:14:15,Delfryngr,Jammies
2022-07-16,16:14:16,omniknighte,Da phart
2022-07-16,16:14:16,csming,dabussy daphart davinci
2022-07-16,16:14:16,SniperrPupp,WAIT REALLY
2022-07-16,16:14:17,nuundavid_,daphW
2022-07-16,16:14:18,indeboss,why was daphSit naked anyway? PepegeHmm
2022-07-16,16:14:18,jassizl @39daph can this be ur next shirt design https,@39daph can this be ur next shirt design https://twitter.com/translatedtees/status/1543987470563360768
2022-07-16,16:14:18,Yosen19,WTFF ??/
2022-07-16,16:14:18,mergenaug,dphart
2022-07-16,16:14:19,Daftpunks,WTFF
2022-07-16,16:14:19,spartanless,POOTERS
2022-07-16,16:14:19,jhkyeong,but dafart is better POOTERS
2022-07-16,16:14:19,vintagekimchi,daphCheer
2022-07-16,16:14:20,cokepepsi101,its like the duck is wearing a watermelon
2022-07-16,16:14:21,tuskrr,daphW wtf
2022-07-16,16:14:21,wembx,OMEGALUL
2022-07-16,16:14:21,BoggsBot,OMEGALUL
2022-07-16,16:14:21,02wookk,PogO lewding?
2022-07-16,16:14:22,daddelbaddel,daphW nice
2022-07-16,16:14:22,john_username,aww
2022-07-16,16:14:22,Yosen19,WTFF ???
2022-07-16,16:14:22,ie_vent,daphTYPERS daphTYPERS daphTYPERS daphTYPERS daphTYPERS
2022-07-16,16:14:23,aran_k7,OMEGALUL
2022-07-16,16:14:23,Snnrlx,too late
2022-07-16,16:14:23,phoneofff,oh no
2022-07-16,16:14:23,Daftpunks,Furries WTFF
2022-07-16,16:14:23,gaesekkiii,WubTF 🦆
2022-07-16,16:14:23,beepleks,daphy duck
2022-07-16,16:14:23,ShunnIsNormel,WTFF
2022-07-16,16:14:24,DistilledHoney,WTFF
2022-07-16,16:14:24,pixel_hound,"do you only check Twitter, or does IG work too?"
2022-07-16,16:14:24,rangerberry,monkaOMEGA
2022-07-16,16:14:24,TheAcc_,WTFF
2022-07-16,16:14:24,Natsukun,too late Aware
2022-07-16,16:14:25,Delfryngr,welp KEKW
2022-07-16,16:14:26,Vexiann36,WTFF huh?
2022-07-16,16:14:26,chiyu_yosei,daphLewd ???
2022-07-16,16:14:27,Deflo__,WTFF
2022-07-16,16:14:27,spartanless,WTFF
2022-07-16,16:14:27,onebetou,daphStand
2022-07-16,16:14:27,sidCD,daphStealth
2022-07-16,16:14:27,debbieschoi,what is nsfw tag?
2022-07-16,16:14:28,Jacksbabypig,WubTF 🦆
2022-07-16,16:14:28,antmanlegit,daphYikes
2022-07-16,16:14:28,rchyuan,WTFF huh
2022-07-16,16:14:29,kibzus,WTFF
2022-07-16,16:14:29,hotaro_orek,rule 34 duck WutFace
2022-07-16,16:14:29,ackwell,daphW daphQuack daphT daphThonk finally relevant FeelsStrongMan
2022-07-16,16:14:29,mrkeepr,PogO Tssk chatters
2022-07-16,16:14:29,a_m_i_m_i_r,WTFF lewding the duck?? ewwwww
2022-07-16,16:14:30,sufferererik,where is feed the duck button?
2022-07-16,16:14:31,Gant3nG_,WTFF
2022-07-16,16:14:31,Morfey365,dafart
2022-07-16,16:14:31,jassizl,OMEGALUL
2022-07-16,16:14:31,TheBanMagnet69,aww man too late
2022-07-16,16:14:32,omniknighte,Hahaha
2022-07-16,16:14:32,asianricecooker69,Daph is basically a Vtuber at this point from how less i see her face nowadays
2022-07-16,16:14:32,gimme_wantan,WTFF r34 artist watch out
2022-07-16,16:14:32,01lovecity,WTFF huh
2022-07-16,16:14:32,kerchoo1223,make duck body pillows
2022-07-16,16:14:33,plselpme,daphLewd
2022-07-16,16:14:33,02wookk,omgeal
2022-07-16,16:14:33,inechi,OMEGALUL
2022-07-16,16:14:33,K3lp_Juice,KEKW huhhh
2022-07-16,16:14:33,Miraeiz,OMEGALUL
2022-07-16,16:14:34,Deflo__,OMEGALUL
2022-07-16,16:14:34,Gwanlye,WTFF
2022-07-16,16:14:34,jhkyeong,KEKW
2022-07-16,16:14:34,SkinnyDotK,OMEGALUL
2022-07-16,16:14:34,02wookk,OMEGALUL
2022-07-16,16:14:35,bluemoon491,OMEGALUL
2022-07-16,16:14:35,Yosen19,obama OMEGALUL
2022-07-16,16:14:35,chiyu_yosei,OMEGALUL
2022-07-16,16:14:35,noemii,OMEGALUL
2022-07-16,16:14:35,dracotunes,OMEGALUL
2022-07-16,16:14:35,nomuuuu_,OMEGALUL
2022-07-16,16:14:36,13Mrism,OMEGALUL
2022-07-16,16:14:36,Vexiann36,OMEGALUL
2022-07-16,16:14:36,TiLLInfinity,too late lulWut
2022-07-16,16:14:36,inechi,its so good OMEGALUL
2022-07-16,16:14:36,ie_vent,daphLol daphLol daphLol
2022-07-16,16:14:36,vintagekimchi,OMEGALUL
2022-07-16,16:14:36,Duanotic,OMEGALUL
2022-07-16,16:14:36,empEDWiN,aren’t you “Hentai Horse Butthole Deepfake?”
2022-07-16,16:14:36,einashiteru,OMEGALUL
2022-07-16,16:14:36,01lovecity,OMEGALUL
2022-07-16,16:14:37,Natsukun,OMEGALUL
2022-07-16,16:14:37,tuskrr,OMEGALUL B A M A
2022-07-16,16:14:37,abandonedtamagotchi,OMEGALUL
2022-07-16,16:14:37,rchyuan,OMEGALUL
2022-07-16,16:14:38,a_m_i_m_i_r,OMEGALUL
2022-07-16,16:14:38,Jacksbabypig,OMEGALUL
2022-07-16,16:14:38,birdie_w,phad = daph vtuber name
2022-07-16,16:14:38,miisato_,KEKW
2022-07-16,16:14:39,sidCD,OMEGALUL
2022-07-16,16:14:40,Stikz115,OMEGALUL
2022-07-16,16:14:40,itsxyrin,OMEGALUL
2022-07-16,16:14:40,Gant3nG_,OMEGALUL
2022-07-16,16:14:40,spartanless,OMEGALUL
2022-07-16,16:14:40,woozytanuki,KEKW
2022-07-16,16:14:40,Dricera,It's already done OMEGALUL
2022-07-16,16:14:40,mrkeepr,OMEGALUL
2022-07-16,16:14:40,kibzus,OMEGALUL
2022-07-16,16:14:40,kerokerobee_,OMEGALUL
2022-07-16,16:14:40,fooby2,OMEGALUL
2022-07-16,16:14:41,DistilledHoney,OMEGALUL
2022-07-16,16:14:41,leonorf8,OMEGALUL
2022-07-16,16:14:41,BoneWheelSkeleton,WTFF can't have anything nice with these damn furries around
2022-07-16,16:14:42,Nyans,harry potter???
2022-07-16,16:14:42,Delfryngr,OMEGALUL
2022-07-16,16:14:42,k_a_i_____,OMEGALUL
2022-07-16,16:14:42,Shockcola,OMEGALUL
2022-07-16,16:14:43,uujin127,OMEGALUL
2022-07-16,16:14:43,cokepepsi101,hell yeah
2022-07-16,16:14:43,JustSatellite,KEKW
2022-07-16,16:14:44,anapsak,wholesome duck (commiting crimes)
2022-07-16,16:14:44,Stikz115,GIGA 2 pepeW
2022-07-16,16:14:44,Nyans,LMAO
2022-07-16,16:14:44,gaesekkiii,obamna 🥺
2022-07-16,16:14:44,harzu_,pepeW obamna
2022-07-16,16:14:45,Noblebug,daphLol daphLol daphLol
2022-07-16,16:14:45,NMGIX,OMEGALUL
2022-07-16,16:14:45,hansanze,why is there obama KEKW
2022-07-16,16:14:45,Siimplera,obamna
2022-07-16,16:14:46,xMarsipan,OMEGALUL
2022-07-16,16:14:46,Leilax_,OMEGALUL
2022-07-16,16:14:47,gabbs404,Daph is it true that you fight that one vtuber mouse or something at the backyard of a Five eleven?
2022-07-16,16:14:47,Jacksbabypig,obamna moon2W
2022-07-16,16:14:48,thankfulltakuma,OMEGALUL
2022-07-16,16:14:48,4uryn,OMEGALUL HYPERCLAP
2022-07-16,16:14:49,aran_k7,obama Tssk
2022-07-16,16:14:49,710Dabit,moon2W
2022-07-16,16:14:49,TheBanMagnet69,atpRtsd
2022-07-16,16:14:49,cyberp1ss,KEKW
2022-07-16,16:14:50,miisato_,harry potter KEKW
2022-07-16,16:14:52,K3lp_Juice,obamna
2022-07-16,16:14:53,itsxyrin,PEEPEES piss color
2022-07-16,16:14:53,hansanze,OMEGALUL HYPERCLAP
2022-07-16,16:14:54,auddiboiiii,drip
2022-07-16,16:14:55,TheBanMagnet69,OMEGALUL BAMA
2022-07-16,16:14:55,leonorf8,pepeW
2022-07-16,16:14:56,k_a_i_____,pepeW
2022-07-16,16:14:56,jassizl,pepeW
2022-07-16,16:14:57,john_username,obamna
2022-07-16,16:14:57,Stikz115,moon2GIGA pussy 2
2022-07-16,16:14:58,PaulAtlantic,2 streams? BogShamb
2022-07-16,16:14:58,gyucor,DANTIES daph merch nao
2022-07-16,16:14:59,01lovecity,pepeW
2022-07-16,16:14:59,Jacksbabypig,pepeW
2022-07-16,16:14:59,bluemoon491,pepeW
2022-07-16,16:15:00,Natsukun,GIGADAPH pussy 2
2022-07-16,16:15:00,Muzazz,pepeW
2022-07-16,16:15:00,tamakunx,"tamakunx subscribed with Prime. They've subscribed for 19 months, currently on a 1 month streak! can we lewd the grapes"
2022-07-16,16:15:00,chiyu_yosei,pepeW
2022-07-16,16:15:01,rchyuan,pepeW
2022-07-16,16:15:01,strawbearysoju,hai strawb396Lovechu
2022-07-16,16:15:01,rangerberry,daphLol
2022-07-16,16:15:02,jhkyeong,Jammies
2022-07-16,16:15:03,seatliens,moon2W
2022-07-16,16:15:03,39Chanel,pepeW
2022-07-16,16:15:03,wembx,Let me be clear Libido
2022-07-16,16:15:04,beepleks,pepeW
2022-07-16,16:15:04,lexi_pearl,moon2GIGA pussy.......2
2022-07-16,16:15:05,k_a_i_____,pepeW x2
2022-07-16,16:15:05,soulquarian5,is that THE harry potter obama sonic backpack?
2022-07-16,16:15:05,Vexiann36,pepeW
2022-07-16,16:15:05,SniperrPupp,Now that you said don’t lewd the duck I am going to lewd the duck Ty for the idea
2022-07-16,16:15:06,kiriby92,hello
2022-07-16,16:15:06,Yosen19,de DUSSERS
2022-07-16,16:15:06,TheBanMagnet69,more duck emotes DANTIES
2022-07-16,16:15:07,Gant3nG_,pepeW aarrggghh
2022-07-16,16:15:09,ovrth1nk,!time
2022-07-16,16:15:09,Shuzan,POGCRAZY
2022-07-16,16:15:09,Baachz,pepeW
2022-07-16,16:15:09,Fossabot @ovrth1nk it is 0915,@ovrth1nk it is 09:15:09 AM (PDT) VeryPog
2022-07-16,16:15:10,jhkyeong,dabutt?
2022-07-16,16:15:10,hansanze,im not gonna let you be clear NOPERS
2022-07-16,16:15:10,다프니,debutt
2022-07-16,16:15:11,miisato_,daphGroove bussy
2022-07-16,16:15:11,nomuuuu_,peepoClap good debutt
2022-07-16,16:15:13,sonidraw,Bussy 2
2022-07-16,16:15:13,UnicornCrimes,debut stream BogU
2022-07-16,16:15:13,Vexiann36,to your duckbutt?
2022-07-16,16:15:14,Stikz115,make one LULW
2022-07-16,16:15:16,Gwanlye,debutt
2022-07-16,16:15:17,01lovecity,FeelsStrongMan debut
2022-07-16,16:15:17,jhkyeong,not ready NOPERS
2022-07-16,16:15:19,sidCD,daphCheer great de butt
2022-07-16,16:15:21,MacaMooka,Gotta have them ribs
2022-07-16,16:15:22,omniknighte,De butt lol
2022-07-16,16:15:22,l137jdn,now u need stream overlay borders
2022-07-16,16:15:22,Stikz115,OMEGALUL
2022-07-16,16:15:22,noemii,OMEGALUL 󠀀
2022-07-16,16:15:23,Jacksbabypig,"we can see too much of the screen, more overlays pls"
2022-07-16,16:15:23,plselpme,reeferSad already?
2022-07-16,16:15:24,TiLLInfinity,Just do yellow outlines
2022-07-16,16:15:24,Yosen19,OMEGALUL
2022-07-16,16:15:25,Muzazz,39 no flesh reeferSad
2022-07-16,16:15:26,jhkyeong,grape them KEKW
2022-07-16,16:15:26,jrdyo,"jrdyo subscribed with Prime. They've subscribed for 19 months, currently on a 9 month streak! BogU"
2022-07-16,16:15:27,nomuuuu_,OMEGALUL
2022-07-16,16:15:28,john_username,not grapes SHITTERS
2022-07-16,16:15:28,tamakunx,OMEGALUL
2022-07-16,16:15:28,sidCD,daphFlushed
2022-07-16,16:15:28,ie_vent,hasPOGGIES hasPOGGIES hasPOGGIES
2022-07-16,16:15:29,inechi,OMEGALUL
2022-07-16,16:15:29,chiyu_yosei,OMEGALUL
2022-07-16,16:15:30,dracotunes,4WeirdBuff
2022-07-16,16:15:30,lillyc_,daphFlushed
2022-07-16,16:15:31,teehimz,moon2GIGA
2022-07-16,16:15:32,fooby2,OMEGALUL
2022-07-16,16:15:32,Deflo__,OMEGALUL
2022-07-16,16:15:32,gaesekkiii,moon2GIGA
2022-07-16,16:15:32,lexi_pearl,time to lewd the grapes
2022-07-16,16:15:33,nomuuuu_,5Head
2022-07-16,16:15:33,kerokerobee_,OMEGALUL
2022-07-16,16:15:33,inechi,lore PauseChamp
2022-07-16,16:15:33,gyucor,daphLewd
2022-07-16,16:15:33,Bruhbear,WHAT IS THIS AVATAR KEKW
2022-07-16,16:15:33,bluemoon491,OMEGALUL
2022-07-16,16:15:34,mrkeepr,jesus christ OMEGALUL
2022-07-16,16:15:34,Xblacknightangelx,dabussy like debussy
2022-07-16,16:15:34,BoggsBot,WTFF
2022-07-16,16:15:34,rquda,L OMEGALUL RE
2022-07-16,16:15:35,Delfryngr,OMEGALUL
2022-07-16,16:15:35,TheBanMagnet69,grape-kun moon2GIGA
2022-07-16,16:15:35,rchyuan,OMEGALUL
2022-07-16,16:15:36,Mendayen,OMEGALUL
2022-07-16,16:15:36,a_m_i_m_i_r,Grapekun peepoBlush
2022-07-16,16:15:36,lieutenantdan416,can you do chinese joker it is so funny
2022-07-16,16:15:36,JAWNY02,OMEGALUL lore
2022-07-16,16:15:37,dumplinken,POGCRAZY double strim!!!!!!!!!!
2022-07-16,16:15:37,gabbs404,grape-kun is so kawaii
2022-07-16,16:15:37,zodiacRex,WubTF grape kun
2022-07-16,16:15:37,Gant3nG_,BogU sexy grape kun
2022-07-16,16:15:37,lillyc_,its just moon
2022-07-16,16:15:37,UnicornCrimes,Thanos
2022-07-16,16:15:38,Coffebara,WTFF wtf
2022-07-16,16:15:38,tuskrr,💀
2022-07-16,16:15:38,Meatl0va,WTFF STOOOOOP
2022-07-16,16:15:38,Yosen19,lulWut ?
2022-07-16,16:15:38,monadchi,AYAYA
2022-07-16,16:15:38,Shockcola,OMEGALUL 󠀀
2022-07-16,16:15:39,jhkyeong,duckchan
2022-07-16,16:15:39,k_a_i_____,WubTF
2022-07-16,16:15:39,다프니,duck chan AYAYA
2022-07-16,16:15:39,cokepepsi101,mmmmm
2022-07-16,16:15:41,matthyye,"matthyye subscribed at Tier 1. They've subscribed for 25 months! how has it been over 2 years, just realized that"
2022-07-16,16:15:41,Vexiann36,WTFF huh?
2022-07-16,16:15:41,bluemoon491,l OMEGALUL re
2022-07-16,16:15:41,bobacatx,bestie have you slept yet
2022-07-16,16:15:41,05hs,AYAYA
2022-07-16,16:15:41,PaulAtlantic,What is happening AYAYA
2022-07-16,16:15:42,teainfusion,WTFF stop pls
2022-07-16,16:15:42,juliomendez97,2 more minutes
2022-07-16,16:15:42,Ibahibut,oh lawd
2022-07-16,16:15:42,01lovecity,peepoBlush wtf
2022-07-16,16:15:42,Stikz115,an High Quality Purple Guy LULW
2022-07-16,16:15:43,Coffebara,WTFF stop
2022-07-16,16:15:43,ileriia,AYAYA
2022-07-16,16:15:43,TheBanMagnet69,LMAOOOOOO
2022-07-16,16:15:44,Wonho_Simp,The Daphne lore is scary
2022-07-16,16:15:44,when_ai_die,AYAYA Clap who doeasnt
2022-07-16,16:15:44,miisato_,AYAYA
2022-07-16,16:15:45,Akrasia1997,peepoBlush
2022-07-16,16:15:45,throob,Fill out a debut sheet!!!
2022-07-16,16:15:45,hjkJack,duck chan
2022-07-16,16:15:45,SecretsMimi,duck chan and grape kun OMEGALUL
2022-07-16,16:15:46,camiiumi,HUH
2022-07-16,16:15:46,birdie_w,AYAYA
2022-07-16,16:15:46,Twankiez1992,LORE BogU
2022-07-16,16:15:47,ileriia,AYAYA chills
2022-07-16,16:15:47,oopsylawn,daphSit
2022-07-16,16:15:48,arachneii,grape-kun is an apex legend POGCRAZY
2022-07-16,16:15:48,a_m_i_m_i_r,AYAYA Duckchan lore
2022-07-16,16:15:48,dracotunes,AYAYA
2022-07-16,16:15:48,phoneofff,this is getting complicated
2022-07-16,16:15:49,hotaro_orek,duck x grape WutFace
2022-07-16,16:15:50,kyeparagon,put a wig on the duck
2022-07-16,16:15:51,omniknighte,Back story lol
2022-07-16,16:15:51,roadboy101,cute anime war criminal
2022-07-16,16:15:52,TheBanMagnet69,AYAYA
2022-07-16,16:15:52,nomuuuu_,AYAYA
2022-07-16,16:15:52,Gwanlye,daphPain
2022-07-16,16:15:53,slinkies,KEKW TeaTime
2022-07-16,16:15:54,Stikz115,OMEGALUL
2022-07-16,16:15:54,noemii,DankG
2022-07-16,16:15:54,imLunchy,AYAYA
2022-07-16,16:15:54,Yosen19,OMEGALUL
2022-07-16,16:15:55,cokepepsi101,yesssss it makes sense
2022-07-16,16:15:55,sahilole,Duckchan
2022-07-16,16:15:55,beepleks,WTFF
2022-07-16,16:15:56,ie_vent,daphSit CHILLS
2022-07-16,16:15:56,Nyans,slay
2022-07-16,16:15:57,jhkyeong,grape them NODDERS
2022-07-16,16:15:57,dumbmb,can we draw lewd grapes daphLewd
2022-07-16,16:15:57,Cchreys,Do not get caught taking caffeine at 3 am
2022-07-16,16:15:57,Trinity_vince,While commiting war crimes
2022-07-16,16:15:57,Wockkstarr,daphThonk
2022-07-16,16:15:57,cyberp1ss,FeelsStrongMan  she's evolving
2022-07-16,16:15:58,StreamElements youtube https,youtube https://www.youtube.com/39daph
2022-07-16,16:15:58,slinkies,what the fuck KEKW TeaTime
2022-07-16,16:15:59,YakiCL,You're supposed to say your goals for your career too DinkDonk
2022-07-16,16:15:59,sireenth,stuck in a duck body PoroSad
2022-07-16,16:15:59,gabbs404,when is the magical girl debute coming up?
2022-07-16,16:16:00,n65ab31,WTFF
2022-07-16,16:16:00,kerokerobee_,AYAYA
2022-07-16,16:16:01,Gant3nG_,AYAYA NICE LORE
2022-07-16,16:16:01,miisato_,daphchan AYAYA
2022-07-16,16:16:02,TheBanMagnet69,atpRtsd4
2022-07-16,16:16:02,kerchoo1223,VeryPog
2022-07-16,16:16:03,ackwell,"DankG writing this down, putting it on vtuber wiki"
2022-07-16,16:16:04,a_m_i_m_i_r,Good lore AYAYA
2022-07-16,16:16:05,friggz_,"friggz_ subscribed at Tier 1. They've subscribed for 57 months, currently on a 57 month streak! very nice"
2022-07-16,16:16:06,harzu_,lulWut
2022-07-16,16:16:07,dracotunes,lulWut past
2022-07-16,16:16:07,juliomendez97,Dub chae
2022-07-16,16:16:08,Xblacknightangelx,what about some lemonade
2022-07-16,16:16:09,le_garer,Need to trademark those quick
2022-07-16,16:16:10,phoneofff,lulWut
2022-07-16,16:16:10,ShunnIsNormel,lulWut
2022-07-16,16:16:11,Deflo__,lulWut
2022-07-16,16:16:12,Jacksbabypig,lulWut
2022-07-16,16:16:12,hotaro_orek,past crimer POGCRAZY
2022-07-16,16:16:12,Shuzan,FeelsStrongMan CHARACTER DEVELOPMENT
2022-07-16,16:16:13,SamuraiSixx,past lulWut
2022-07-16,16:16:13,mussumburzum,57 heCrazy
2022-07-16,16:16:13,4gustaf,I like the banana
2022-07-16,16:16:13,Redflou,POGCRAZY dapknee online again
2022-07-16,16:16:14,omniknighte,Grape kun
2022-07-16,16:16:14,ileriia,"cute anime war criminal, average gacha character PepeLaugh"
2022-07-16,16:16:14,Noblebug,forsenHappy sodaNice forsenHappy
2022-07-16,16:16:14,PaulAtlantic,Finally ditched her flesh suit AYAYA
2022-07-16,16:16:14,plselpme,POGCRAZY when are you doing a face reveal POGCRAZY
2022-07-16,16:16:15,eaziah,what is this vtuber LMAOOO
2022-07-16,16:16:15,k_a_i_____,lulWut
2022-07-16,16:16:15,Vexiann36,lulWut
2022-07-16,16:16:15,yellow_lavender10,SeemsGood
2022-07-16,16:16:15,rchyuan,lulWut
2022-07-16,16:16:16,ie_vent,your vtuber in their redemption arc
2022-07-16,16:16:16,TheBanMagnet69,funniest shit I see today atpRtsd4
2022-07-16,16:16:16,Yosen19,BogShamb
2022-07-16,16:16:16,d1nkdonk,lulWut
2022-07-16,16:16:17,jhkyeong,no joke
2022-07-16,16:16:18,bluemoon491,lulWut
2022-07-16,16:16:18,aran_k7 we don't talk about the war crimes ,we don't talk about the war crimes :)
2022-07-16,16:16:19,phlaan,i hope its serious
2022-07-16,16:16:19,vintagekimchi,POGCRAZY
2022-07-16,16:16:19,Bruhbear,daphSit chills
2022-07-16,16:16:19,Shockcola,lulWut
2022-07-16,16:16:19,lexi_pearl,I love this bit
2022-07-16,16:16:19,jhkyeong,who allow
2022-07-16,16:16:20,birdie_w,lulWut
2022-07-16,16:16:20,Deflo__,BogU
2022-07-16,16:16:24,mrkeepr,on stream?
2022-07-16,16:16:24,uwuselesspieceofuwu,pepeW
2022-07-16,16:16:24,UnicornCrimes,COPIUM I'll design it
2022-07-16,16:16:25,ShunnIsNormel,\srs fr ong
2022-07-16,16:16:25,tamakunx,daphW grapekun
2022-07-16,16:16:25,roadboy101,you set aside your history to peruse your dreams of being an anime girl
2022-07-16,16:16:25,Trinity_vince,"lulWut past, ofc"
2022-07-16,16:16:25,omniknighte,In the past you say lol
2022-07-16,16:16:26,slinkies,BogU TeaTime do it
2022-07-16,16:16:26,01lovecity,PauseChamp
2022-07-16,16:16:26,synthcurry,desk chan and duck chan collab
2022-07-16,16:16:27,starflames,aceuNo grap-kun
2022-07-16,16:16:27,sidCD,lulWut gone within a week
2022-07-16,16:16:27,Wonho_Simp,You gave a shitty YouTube apology for your war crimes
2022-07-16,16:16:28,Xblacknightangelx,what about some lemonade dap POGCRAZY
2022-07-16,16:16:29,Snnrlx,nice no pants rig
2022-07-16,16:16:30,beepleks,lulWut
2022-07-16,16:16:30,b0x_cutter,lulWut
2022-07-16,16:16:30,Syx_Ralv,is grape kun bald
2022-07-16,16:16:30,bluemoon491,design grape kun NOW DANTIES
